Date,Open,High,Low,Close,Volume
2010-01-04,23.78718822262796,23.80655055368844,23.610160944558842,23.681156158447266,9321000
2010-01-05,23.773360025620907,23.784423461822243,23.331712435891838,23.611083984375,12906000
2010-01-06,23.639686816139992,23.639686816139992,23.29464873990798,23.57695198059082,10785000
2010-01-07,23.377673017671373,23.4385619700455,23.154412939084988,23.42287826538086,11273000
2010-01-08,23.27896149008974,23.51790530132812,23.220840450512714,23.431184768676758,8635000
2010-01-11,23.48560774255966,23.558488650453786,22.868414600376138,23.04554557800293,11171000
2010-01-12,23.026188283544496,23.335246980849348,22.931165715901233,23.03264617919922,8595000
2010-01-13,23.23098705223258,23.63968193316297,23.03263647801302,23.631378173828125,8585000
2010-01-14,23.640608041691618,24.156319271195333,23.47916069063041,24.030851364135742,12433000
2010-01-15,24.153551946216474,24.529033623112834,24.03730985058757,24.231046676635742,19419000
2010-01-19,24.217199727676004,24.898049802417262,24.143394998891686,24.424776077270508,14633000
2010-01-20,24.26425330249488,24.553936408516186,24.189524753258954,24.2993106842041,10211000
2010-01-21,24.314074007814224,24.632358407687533,23.6276896874992,23.849103927612305,14131000
2010-01-22,23.74577469788173,24.077896896804944,23.16363879644395,23.230985641479492,13251000
2010-01-25,23.377679756228307,23.454252435338958,22.92470333560005,23.290037155151367,10811000
2010-01-26,23.250353041040423,23.35275724074762,22.884097371656686,22.935760498046875,11194000
2010-01-27,23.03448011462427,23.657207455496664,22.91177840109883,23.647981643676758,10066000
2010-01-28,23.645214981335954,23.7974382449923,22.679295483767934,23.013261795043945,16120000
2010-01-29,23.171021130480746,23.538200749571004,22.980052254132268,23.054779052734375,15042000
2010-02-01,23.168248238856613,23.66458381825875,23.164556506972637,23.379512786865234,9329000
2010-02-02,23.635992637048343,23.645216690381694,23.230987717673205,23.300180435180664,13404000
2010-02-03,23.290034072723945,23.433029783995405,22.792772751110128,22.84074592590332,17961000
2010-02-04,21.619274635778332,21.729058815343414,20.378431863677527,20.490983963012695,108380000
2010-02-05,20.794509904535428,20.794509904535428,20.033396956914576,20.364595413208008,58136000
2010-02-08,20.38857729626178,21.076807355604195,20.3120046437894,20.88675880432129,28165000
2010-02-09,21.089726552749923,21.094338579466715,20.573091578272976,20.614606857299805,16486000
2010-02-10,20.4531545189674,21.02145074015447,20.4531545189674,20.932886123657227,18326000
2010-02-11,20.932892072422288,21.15338426260191,20.740999376013775,21.126628875732422,12221000
2010-02-12,21.011306087546767,21.011306087546767,20.725312947042305,20.8018856048584,14838000
2010-02-16,20.905218024602945,21.05005962386505,20.711481189853174,20.78528594970703,17568000
2010-02-17,20.8129572957899,20.85447257453036,20.612762608285053,20.741920471191406,12500000
2010-02-18,20.693025289116573,20.693025289116573,20.44485566956372,20.480836868286133,17281000
2010-02-19,20.473454852174577,20.655199670924183,20.259420568119697,20.538957595825195,17620000
2010-02-22,20.558328802869703,20.937500341084203,20.558328802869703,20.68748664855957,10856000
2010-02-23,20.593389272785554,20.636748659066598,20.238203384217105,20.482681274414062,16517000
2010-02-24,20.482680820306356,20.58324094985683,20.204067603529317,20.45777130126953,15190000
2010-02-25,20.254809484958052,20.58693172601833,19.96697044399167,20.433786392211914,19896000
2010-02-26,20.57123668423015,20.770509215206157,20.394105741100695,20.699472427368164,10947000
2010-03-01,20.844314006263982,21.48272480611458,20.792650887626213,21.471654891967773,24265000
2010-03-02,21.430145538537097,21.544543481119028,21.133080764885705,21.385862350463867,13247000
2010-03-03,21.38771097079163,21.63311088353116,21.311138314813046,21.417232513427734,13620000
2010-03-04,21.378481426290275,21.53808460282265,21.20227249490204,21.49564552307129,10161000
2010-03-05,21.55654198142453,22.122994267860726,21.468899391561656,22.099008560180664,32910000
2010-03-08,22.05749450371063,22.794619983824262,21.992915564473254,22.65900421142578,29561000
