Date,Open,High,Low,Close,Volume
2010-01-04,13.46115788849249,13.616553495512921,13.422308060506504,13.519430160522461,47800900
2010-01-05,13.558274443021435,13.590648051460748,13.338130447706908,13.512950897216797,52357700
2010-01-06,13.474102494689621,13.551800892035848,13.383455393597462,13.46762752532959,40037400
2010-01-07,13.422303077029992,13.441727983810843,13.169785463749172,13.338130950927734,54041500
2010-01-08,13.299279037211347,13.525896717954284,13.208630729940435,13.487048149108887,48234700
2010-01-11,13.668341944235353,13.69424057547219,13.480571619130515,13.56474494934082,51086400
2010-01-12,13.512948995650538,13.532372663991193,13.195681749716483,13.344603538513184,69958400
2010-01-13,13.415824885946794,13.648918771437305,13.23453073943084,13.571220397949219,71446700
2010-01-14,13.668349306093894,13.953240578011288,13.629499485853492,13.907917022705078,150821600
2010-01-15,13.849642072752442,13.856117042112471,13.448203852223632,13.46762752532959,198078600
2010-01-19,13.532379248888775,13.707199758865823,13.50000562925203,13.629501342773438,82573500
2010-01-20,13.590652279949278,13.68777437045902,13.500005160136771,13.64892578125,65670100
2010-01-21,13.694245554961999,13.797842587526397,13.389929426175836,13.493526458740234,73633300
2010-01-22,13.4482068670423,13.461156808665478,12.826623253848267,12.891371726989746,116302400
2010-01-25,13.105037039470078,13.325181043594423,13.040288585026321,13.156835556030273,73785600
2010-01-26,13.06618915862491,13.195684839454406,12.917268569932638,12.949642181396484,65298900
2010-01-27,12.949640247092118,13.16330926177018,12.83309328727246,13.105035781860352,74926200
2010-01-28,13.143883097613049,13.202156571940225,12.742444979996728,12.89784049987793,76974600
2010-01-29,13.033815083047093,13.098563544778322,12.496404950134005,12.561153411865234,96053900
2010-02-01,12.606477093534862,12.787772541241916,12.587053419298742,12.697125434875488,50338300
2010-02-02,12.742451103246427,12.975545112565992,12.664752688481771,12.891371726989746,63332500
2010-02-03,12.909643911581977,12.974909060610836,12.70731796606316,12.844377517700195,45582300
2010-02-04,12.772583263369219,12.779110026682341,12.367933896778144,12.413619995117188,90931100
2010-02-05,12.465838002660533,12.779115301894223,12.400571587440181,12.707322120666504,88711700
2010-02-08,12.713841313233754,12.916167204379748,12.59636208478836,12.628995895385742,62563200
2010-02-09,12.818271819419843,12.981437198973978,12.687740262688369,12.824798583984375,69454100
2010-02-10,12.785638069909737,12.96838372641259,12.69426586408478,12.85090446472168,56250600
